card_url,image_url,price_check_url,price_low,price_market,price_high,card_name,hp,color,type,sub_type,pokemon_name,stage,evolves,evolves_direction,is,weakness,resistance,retreat_cost,is_ex,illustrator,series_name,set_name,set_abbreviation,set_series_code,card_number,out_of,rarity,release_date,base_filename,image_downloaded,metadata_saved,skipped,error
https://pkmncards.com/card/volcanion-ex-journey-together-jtg-031/,https://pkmncards.com/wp-content/uploads/sv9_en_031_std.jpg,https://partner.tcgplayer.com/c/4950772/1830156/21018?u=https%3A%2F%2Fpartner.tcgplayer.com%2Fc%2F4950772%2F1830156%2F21018%3Fu%3Dhttps%253A%252F%252Fwww.tcgplayer.com%252Fproduct%252F623458%26partnerpropertyid%3D5285443%26subId1%3Dsingle%26subId2%3D92826%26subId3%3Dlmh&partnerpropertyid=5285443&subId1=single&subId2=92826&subId3=ago,0.20,0.65,4.00,Volcanion ex,220 HP,Fire,Pokémon,,Volcanion,Basic,,,ex,Water,No Resistance,3,True,5ban Graphics,Scarlet & Violet,,JTG,sv9,031,159,Double Rare,"↘ Mar 28, 2025",volcanion-ex-journey-together-jtg-031,True,True,False,
https://pkmncards.com/card/articuno-journey-together-jtg-032/,https://pkmncards.com/wp-content/uploads/sv9_en_032_std.jpg,https://partner.tcgplayer.com/c/4950772/1830156/21018?u=https%3A%2F%2Fpartner.tcgplayer.com%2Fc%2F4950772%2F1830156%2F21018%3Fu%3Dhttps%253A%252F%252Fwww.tcgplayer.com%252Fproduct%252F623459%26partnerpropertyid%3D5285443%26subId1%3Dsingle%26subId2%3D92829%26subId3%3Dlmh&partnerpropertyid=5285443&subId1=single&subId2=92829&subId3=ago,0.01,0.07,2.00,Articuno,110 HP,Water,Pokémon,,Articuno,Basic,,,,Lightning,Fighting,1,False,Takumi Wada,Scarlet & Violet,,JTG,sv9,032,159,Uncommon,"↘ Mar 28, 2025",articuno-journey-together-jtg-032,True,True,False,
https://pkmncards.com/card/remoraid-journey-together-jtg-033/,https://pkmncards.com/wp-content/uploads/sv9_en_033_std.jpg,https://partner.tcgplayer.com/c/4950772/1830156/21018?u=https%3A%2F%2Fpartner.tcgplayer.com%2Fc%2F4950772%2F1830156%2F21018%3Fu%3Dhttps%253A%252F%252Fwww.tcgplayer.com%252Fproduct%252F623460%26partnerpropertyid%3D5285443%26subId1%3Dsingle%26subId2%3D92832%26subId3%3Dlmh&partnerpropertyid=5285443&subId1=single&subId2=92832&subId3=ago,0.01,0.06,40.00,Remoraid,60 HP,Water,Pokémon,,Remoraid,Basic,Octillery,to,,Lightning,No Resistance,1,False,Minahamu,Scarlet & Violet,,JTG,sv9,033,159,Common,"↘ Mar 28, 2025",remoraid-journey-together-jtg-033,True,True,False,
https://pkmncards.com/card/octillery-journey-together-jtg-034/,https://pkmncards.com/wp-content/uploads/sv9_en_034_std.jpg,https://partner.tcgplayer.com/c/4950772/1830156/21018?u=https%3A%2F%2Fpartner.tcgplayer.com%2Fc%2F4950772%2F1830156%2F21018%3Fu%3Dhttps%253A%252F%252Fwww.tcgplayer.com%252Fproduct%252F623461%26partnerpropertyid%3D5285443%26subId1%3Dsingle%26subId2%3D92835%26subId3%3Dlmh&partnerpropertyid=5285443&subId1=single&subId2=92835&subId3=ago,0.01,0.04,2.01,Octillery,110 HP,Water,Pokémon,,Octillery,Stage 1,Remoraid,from,,Lightning,No Resistance,2,False,Toshinao Aoki,Scarlet & Violet,,JTG,sv9,034,159,Uncommon,"↘ Mar 28, 2025",octillery-journey-together-jtg-034,True,True,False,
https://pkmncards.com/card/lotad-journey-together-jtg-035/,https://pkmncards.com/wp-content/uploads/sv9_en_035_std.jpg,https://partner.tcgplayer.com/c/4950772/1830156/21018?u=https%3A%2F%2Fpartner.tcgplayer.com%2Fc%2F4950772%2F1830156%2F21018%3Fu%3Dhttps%253A%252F%252Fwww.tcgplayer.com%252Fproduct%252F623462%26partnerpropertyid%3D5285443%26subId1%3Dsingle%26subId2%3D92838%26subId3%3Dlmh&partnerpropertyid=5285443&subId1=single&subId2=92838&subId3=ago,0.01,0.06,2.01,Lotad,60 HP,Water,Pokémon,,Lotad,Basic,Lombre,to,,Lightning,No Resistance,1,False,Ayako Ozaki,Scarlet & Violet,,JTG,sv9,035,159,Common,"↘ Mar 28, 2025",lotad-journey-together-jtg-035,True,True,False,
https://pkmncards.com/card/lombre-journey-together-jtg-036/,https://pkmncards.com/wp-content/uploads/sv9_en_036_std.jpg,https://partner.tcgplayer.com/c/4950772/1830156/21018?u=https%3A%2F%2Fpartner.tcgplayer.com%2Fc%2F4950772%2F1830156%2F21018%3Fu%3Dhttps%253A%252F%252Fwww.tcgplayer.com%252Fproduct%252F623463%26partnerpropertyid%3D5285443%26subId1%3Dsingle%26subId2%3D92841%26subId3%3Dlmh&partnerpropertyid=5285443&subId1=single&subId2=92841&subId3=ago,0.01,0.03,1.53,Lombre,90 HP,Water,Pokémon,,Lombre,Stage 1,Lotad,from,,Lightning,No Resistance,1,False,Mousho,Scarlet & Violet,,JTG,sv9,036,159,Common,"↘ Mar 28, 2025",lombre-journey-together-jtg-036,True,True,False,
https://pkmncards.com/card/ludicolo-journey-together-jtg-037/,https://pkmncards.com/wp-content/uploads/sv9_en_037_std.jpg,https://partner.tcgplayer.com/c/4950772/1830156/21018?u=https%3A%2F%2Fpartner.tcgplayer.com%2Fc%2F4950772%2F1830156%2F21018%3Fu%3Dhttps%253A%252F%252Fwww.tcgplayer.com%252Fproduct%252F623464%26partnerpropertyid%3D5285443%26subId1%3Dsingle%26subId2%3D92844%26subId3%3Dlmh&partnerpropertyid=5285443&subId1=single&subId2=92844&subId3=ago,0.01,0.08,3.00,Ludicolo,140 HP,Water,Pokémon,,Ludicolo,Stage 2,Lombre,from,,Lightning,No Resistance,2,False,Jerky,Scarlet & Violet,,JTG,sv9,037,159,Rare,"↘ Mar 28, 2025",ludicolo-journey-together-jtg-037,True,True,False,
https://pkmncards.com/card/wingull-journey-together-jtg-038/,https://pkmncards.com/wp-content/uploads/sv9_en_038_std.jpg,https://partner.tcgplayer.com/c/4950772/1830156/21018?u=https%3A%2F%2Fpartner.tcgplayer.com%2Fc%2F4950772%2F1830156%2F21018%3Fu%3Dhttps%253A%252F%252Fwww.tcgplayer.com%252Fproduct%252F623465%26partnerpropertyid%3D5285443%26subId1%3Dsingle%26subId2%3D92847%26subId3%3Dlmh&partnerpropertyid=5285443&subId1=single&subId2=92847&subId3=ago,0.01,0.03,2.01,Wingull,60 HP,Water,Pokémon,,Wingull,Basic,Pelipper,to,,Lightning,Fighting,1,False,Mékayu,Scarlet & Violet,,JTG,sv9,038,159,Common,"↘ Mar 28, 2025",wingull-journey-together-jtg-038,True,True,False,
https://pkmncards.com/card/pelipper-journey-together-jtg-039/,https://pkmncards.com/wp-content/uploads/sv9_en_039_std.jpg,https://partner.tcgplayer.com/c/4950772/1830156/21018?u=https%3A%2F%2Fpartner.tcgplayer.com%2Fc%2F4950772%2F1830156%2F21018%3Fu%3Dhttps%253A%252F%252Fwww.tcgplayer.com%252Fproduct%252F623466%26partnerpropertyid%3D5285443%26subId1%3Dsingle%26subId2%3D92850%26subId3%3Dlmh&partnerpropertyid=5285443&subId1=single&subId2=92850&subId3=ago,0.01,0.09,2.00,Pelipper,120 HP,Water,Pokémon,,Pelipper,Stage 1,Wingull,from,,Lightning,Fighting,2,False,Nelnal,Scarlet & Violet,,JTG,sv9,039,159,Uncommon,"↘ Mar 28, 2025",pelipper-journey-together-jtg-039,True,True,False,
https://pkmncards.com/card/wailmer-journey-together-jtg-040/,https://pkmncards.com/wp-content/uploads/sv9_en_040_std.jpg,https://partner.tcgplayer.com/c/4950772/1830156/21018?u=https%3A%2F%2Fpartner.tcgplayer.com%2Fc%2F4950772%2F1830156%2F21018%3Fu%3Dhttps%253A%252F%252Fwww.tcgplayer.com%252Fproduct%252F623467%26partnerpropertyid%3D5285443%26subId1%3Dsingle%26subId2%3D92853%26subId3%3Dlmh&partnerpropertyid=5285443&subId1=single&subId2=92853&subId3=ago,0.01,0.10,1.43,Wailmer,130 HP,Water,Pokémon,,Wailmer,Basic,Wailord,to,,Lightning,No Resistance,3,False,Shinya Mizuno,Scarlet & Violet,,JTG,sv9,040,159,Common,"↘ Mar 28, 2025",wailmer-journey-together-jtg-040,True,True,False,
https://pkmncards.com/card/wailord-journey-together-jtg-041/,https://pkmncards.com/wp-content/uploads/sv9_en_041_std.jpg,https://partner.tcgplayer.com/c/4950772/1830156/21018?u=https%3A%2F%2Fpartner.tcgplayer.com%2Fc%2F4950772%2F1830156%2F21018%3Fu%3Dhttps%253A%252F%252Fwww.tcgplayer.com%252Fproduct%252F623468%26partnerpropertyid%3D5285443%26subId1%3Dsingle%26subId2%3D92856%26subId3%3Dlmh&partnerpropertyid=5285443&subId1=single&subId2=92856&subId3=ago,0.01,0.10,10.00,Wailord,240 HP,Water,Pokémon,,Wailord,Stage 1,Wailmer,from,,Lightning,No Resistance,4,False,Takeshi Nakamura,Scarlet & Violet,,JTG,sv9,041,159,Rare,"↘ Mar 28, 2025",wailord-journey-together-jtg-041,True,True,False,
https://pkmncards.com/card/regice-journey-together-jtg-042/,https://pkmncards.com/wp-content/uploads/sv9_en_042_std.jpg,https://partner.tcgplayer.com/c/4950772/1830156/21018?u=https%3A%2F%2Fpartner.tcgplayer.com%2Fc%2F4950772%2F1830156%2F21018%3Fu%3Dhttps%253A%252F%252Fwww.tcgplayer.com%252Fproduct%252F623469%26partnerpropertyid%3D5285443%26subId1%3Dsingle%26subId2%3D92859%26subId3%3Dlmh&partnerpropertyid=5285443&subId1=single&subId2=92859&subId3=ago,0.01,0.07,2.00,Regice,120 HP,Water,Pokémon,,Regice,Basic,,,,Metal,No Resistance,3,False,Takumi Wada,Scarlet & Violet,,JTG,sv9,042,159,Uncommon,"↘ Mar 28, 2025",regice-journey-together-jtg-042,True,True,False,
https://pkmncards.com/card/veluza-ex-journey-together-jtg-043/,https://pkmncards.com/wp-content/uploads/sv9_en_043_std.jpg,https://partner.tcgplayer.com/c/4950772/1830156/21018?u=https%3A%2F%2Fpartner.tcgplayer.com%2Fc%2F4950772%2F1830156%2F21018%3Fu%3Dhttps%253A%252F%252Fwww.tcgplayer.com%252Fproduct%252F623470%26partnerpropertyid%3D5285443%26subId1%3Dsingle%26subId2%3D92862%26subId3%3Dlmh&partnerpropertyid=5285443&subId1=single&subId2=92862&subId3=ago,0.05,0.44,50.00,Veluza ex,210 HP,Water,Pokémon,,Veluza,Basic,,,ex,Lightning,No Resistance,1,True,5ban Graphics,Scarlet & Violet,,JTG,sv9,043,159,Double Rare,"↘ Mar 28, 2025",veluza-ex-journey-together-jtg-043,True,True,False,
https://pkmncards.com/card/alolan-geodude-journey-together-jtg-044/,https://pkmncards.com/wp-content/uploads/sv9_en_044_std.jpg,https://partner.tcgplayer.com/c/4950772/1830156/21018?u=https%3A%2F%2Fpartner.tcgplayer.com%2Fc%2F4950772%2F1830156%2F21018%3Fu%3Dhttps%253A%252F%252Fwww.tcgplayer.com%252Fproduct%252F623471%26partnerpropertyid%3D5285443%26subId1%3Dsingle%26subId2%3D92865%26subId3%3Dlmh&partnerpropertyid=5285443&subId1=single&subId2=92865&subId3=ago,0.01,0.09,2.37,Alolan Geodude,60 HP,Lightning,Pokémon,,Geodude,Basic,Alolan Graveler,to,Alolan,Fighting,No Resistance,2,False,svlt,Scarlet & Violet,,JTG,sv9,044,159,Common,"↘ Mar 28, 2025",alolan-geodude-journey-together-jtg-044,True,True,False,
https://pkmncards.com/card/alolan-graveler-journey-together-jtg-045/,https://pkmncards.com/wp-content/uploads/sv9_en_045_std.jpg,https://partner.tcgplayer.com/c/4950772/1830156/21018?u=https%3A%2F%2Fpartner.tcgplayer.com%2Fc%2F4950772%2F1830156%2F21018%3Fu%3Dhttps%253A%252F%252Fwww.tcgplayer.com%252Fproduct%252F623472%26partnerpropertyid%3D5285443%26subId1%3Dsingle%26subId2%3D92868%26subId3%3Dlmh&partnerpropertyid=5285443&subId1=single&subId2=92868&subId3=ago,0.01,0.06,1.53,Alolan Graveler,100 HP,Lightning,Pokémon,,Graveler,Stage 1,Alolan Geodude,from,Alolan,Fighting,No Resistance,3,False,HYOGONOSUKE,Scarlet & Violet,,JTG,sv9,045,159,Common,"↘ Mar 28, 2025",alolan-graveler-journey-together-jtg-045,True,True,False,
https://pkmncards.com/card/alolan-golem-journey-together-jtg-046/,https://pkmncards.com/wp-content/uploads/sv9_en_046_std.jpg,https://partner.tcgplayer.com/c/4950772/1830156/21018?u=https%3A%2F%2Fpartner.tcgplayer.com%2Fc%2F4950772%2F1830156%2F21018%3Fu%3Dhttps%253A%252F%252Fwww.tcgplayer.com%252Fproduct%252F623473%26partnerpropertyid%3D5285443%26subId1%3Dsingle%26subId2%3D92871%26subId3%3Dlmh&partnerpropertyid=5285443&subId1=single&subId2=92871&subId3=ago,0.01,0.03,3.00,Alolan Golem,180 HP,Lightning,Pokémon,,Golem,Stage 2,Alolan Graveler,from,Alolan,Fighting,No Resistance,4,False,Takeshi Nakamura,Scarlet & Violet,,JTG,sv9,046,159,Uncommon,"↘ Mar 28, 2025",alolan-golem-journey-together-jtg-046,True,True,False,
https://pkmncards.com/card/ionos-voltorb-journey-together-jtg-047/,https://pkmncards.com/wp-content/uploads/sv9_en_047_std.jpg,https://partner.tcgplayer.com/c/4950772/1830156/21018?u=https%3A%2F%2Fpartner.tcgplayer.com%2Fc%2F4950772%2F1830156%2F21018%3Fu%3Dhttps%253A%252F%252Fwww.tcgplayer.com%252Fproduct%252F623474%26partnerpropertyid%3D5285443%26subId1%3Dsingle%26subId2%3D92874%26subId3%3Dlmh&partnerpropertyid=5285443&subId1=single&subId2=92874&subId3=ago,0.01,0.10,1.99,Iono’s Voltorb,70 HP,Lightning,Pokémon,,Voltorb,Basic,Iono’s Electrode,to,Iono’s,Fighting,No Resistance,1,False,Kazumasa Yasukuni,Scarlet & Violet,,JTG,sv9,047,159,Common,"↘ Mar 28, 2025",ionos-voltorb-journey-together-jtg-047,True,True,False,
https://pkmncards.com/card/ionos-electrode-journey-together-jtg-048/,https://pkmncards.com/wp-content/uploads/sv9_en_048_std.jpg,https://partner.tcgplayer.com/c/4950772/1830156/21018?u=https%3A%2F%2Fpartner.tcgplayer.com%2Fc%2F4950772%2F1830156%2F21018%3Fu%3Dhttps%253A%252F%252Fwww.tcgplayer.com%252Fproduct%252F623475%26partnerpropertyid%3D5285443%26subId1%3Dsingle%26subId2%3D92877%26subId3%3Dlmh&partnerpropertyid=5285443&subId1=single&subId2=92877&subId3=ago,0.01,0.03,2.00,Iono’s Electrode,100 HP,Lightning,Pokémon,,Electrode,Stage 1,Iono’s Voltorb,from,Iono’s,Fighting,No Resistance,0,False,GOTO minori,Scarlet & Violet,,JTG,sv9,048,159,Uncommon,"↘ Mar 28, 2025",ionos-electrode-journey-together-jtg-048,True,True,False,
https://pkmncards.com/card/ns-joltik-journey-together-jtg-049/,https://pkmncards.com/wp-content/uploads/sv9_en_049_std.jpg,https://partner.tcgplayer.com/c/4950772/1830156/21018?u=https%3A%2F%2Fpartner.tcgplayer.com%2Fc%2F4950772%2F1830156%2F21018%3Fu%3Dhttps%253A%252F%252Fwww.tcgplayer.com%252Fproduct%252F623476%26partnerpropertyid%3D5285443%26subId1%3Dsingle%26subId2%3D92880%26subId3%3Dlmh&partnerpropertyid=5285443&subId1=single&subId2=92880&subId3=ago,0.01,0.04,2.00,N’s Joltik,40 HP,Lightning,Pokémon,,Joltik,Basic,,,N’s,Fighting,No Resistance,1,False,Iori Suzuki,Scarlet & Violet,,JTG,sv9,049,159,Common,"↘ Mar 28, 2025",ns-joltik-journey-together-jtg-049,True,True,False,
https://pkmncards.com/card/togedemaru-journey-together-jtg-050/,https://pkmncards.com/wp-content/uploads/sv9_en_050_std.jpg,https://partner.tcgplayer.com/c/4950772/1830156/21018?u=https%3A%2F%2Fpartner.tcgplayer.com%2Fc%2F4950772%2F1830156%2F21018%3Fu%3Dhttps%253A%252F%252Fwww.tcgplayer.com%252Fproduct%252F623477%26partnerpropertyid%3D5285443%26subId1%3Dsingle%26subId2%3D92883%26subId3%3Dlmh&partnerpropertyid=5285443&subId1=single&subId2=92883&subId3=ago,0.01,0.12,2.37,Togedemaru,80 HP,Lightning,Pokémon,,Togedemaru,Basic,,,,Fighting,No Resistance,1,False,Susumu Maeya,Scarlet & Violet,,JTG,sv9,050,159,Common,"↘ Mar 28, 2025",togedemaru-journey-together-jtg-050,True,True,False,
https://pkmncards.com/card/tapu-koko-ex-journey-together-jtg-051/,https://pkmncards.com/wp-content/uploads/sv9_en_051_std.jpg,https://partner.tcgplayer.com/c/4950772/1830156/21018?u=https%3A%2F%2Fpartner.tcgplayer.com%2Fc%2F4950772%2F1830156%2F21018%3Fu%3Dhttps%253A%252F%252Fwww.tcgplayer.com%252Fproduct%252F623478%26partnerpropertyid%3D5285443%26subId1%3Dsingle%26subId2%3D92886%26subId3%3Dlmh&partnerpropertyid=5285443&subId1=single&subId2=92886&subId3=ago,0.25,0.45,50.00,Tapu Koko ex,200 HP,Lightning,Pokémon,,Tapu Koko,Basic,,,ex,Fighting,No Resistance,0,True,PLANETA Igarashi,Scarlet & Violet,,JTG,sv9,051,159,Double Rare,"↘ Mar 28, 2025",tapu-koko-ex-journey-together-jtg-051,True,True,False,
https://pkmncards.com/card/ionos-tadbulb-journey-together-jtg-052/,https://pkmncards.com/wp-content/uploads/sv9_en_052_std.jpg,https://partner.tcgplayer.com/c/4950772/1830156/21018?u=https%3A%2F%2Fpartner.tcgplayer.com%2Fc%2F4950772%2F1830156%2F21018%3Fu%3Dhttps%253A%252F%252Fwww.tcgplayer.com%252Fproduct%252F623479%26partnerpropertyid%3D5285443%26subId1%3Dsingle%26subId2%3D92889%26subId3%3Dlmh&partnerpropertyid=5285443&subId1=single&subId2=92889&subId3=ago,0.01,0.11,1.49,Iono’s Tadbulb,60 HP,Lightning,Pokémon,,Tadbulb,Basic,Iono’s Bellibolt ex,to,Iono’s,Fighting,No Resistance,2,False,kurumitsu,Scarlet & Violet,,JTG,sv9,052,159,Common,"↘ Mar 28, 2025",ionos-tadbulb-journey-together-jtg-052,True,True,False,
https://pkmncards.com/card/ionos-bellibolt-ex-journey-together-jtg-053/,https://pkmncards.com/wp-content/uploads/sv9_en_053_std.jpg,https://partner.tcgplayer.com/c/4950772/1830156/21018?u=https%3A%2F%2Fpartner.tcgplayer.com%2Fc%2F4950772%2F1830156%2F21018%3Fu%3Dhttps%253A%252F%252Fwww.tcgplayer.com%252Fproduct%252F623480%26partnerpropertyid%3D5285443%26subId1%3Dsingle%26subId2%3D92892%26subId3%3Dlmh&partnerpropertyid=5285443&subId1=single&subId2=92892&subId3=ago,0.15,0.51,11.99,Iono’s Bellibolt ex,280 HP,Lightning,Pokémon,,Bellibolt,Stage 1,Iono’s Tadbulb,from,ex,Fighting,No Resistance,2,True,5ban Graphics,Scarlet & Violet,,JTG,sv9,053,159,Double Rare,"↘ Mar 28, 2025",ionos-bellibolt-ex-journey-together-jtg-053,True,True,False,
https://pkmncards.com/card/ionos-wattrel-journey-together-jtg-054/,https://pkmncards.com/wp-content/uploads/sv9_en_054_std.jpg,https://partner.tcgplayer.com/c/4950772/1830156/21018?u=https%3A%2F%2Fpartner.tcgplayer.com%2Fc%2F4950772%2F1830156%2F21018%3Fu%3Dhttps%253A%252F%252Fwww.tcgplayer.com%252Fproduct%252F623481%26partnerpropertyid%3D5285443%26subId1%3Dsingle%26subId2%3D92895%26subId3%3Dlmh&partnerpropertyid=5285443&subId1=single&subId2=92895&subId3=ago,0.01,0.12,1.53,Iono’s Wattrel,60 HP,Lightning,Pokémon,,Wattrel,Basic,Iono’s Kilowattrel,to,Iono’s,Lightning,Fighting,1,False,Akira Komayama,Scarlet & Violet,,JTG,sv9,054,159,Common,"↘ Mar 28, 2025",ionos-wattrel-journey-together-jtg-054,True,True,False,
https://pkmncards.com/card/ionos-kilowattrel-journey-together-jtg-055/,https://pkmncards.com/wp-content/uploads/sv9_en_055_std.jpg,https://partner.tcgplayer.com/c/4950772/1830156/21018?u=https%3A%2F%2Fpartner.tcgplayer.com%2Fc%2F4950772%2F1830156%2F21018%3Fu%3Dhttps%253A%252F%252Fwww.tcgplayer.com%252Fproduct%252F623482%26partnerpropertyid%3D5285443%26subId1%3Dsingle%26subId2%3D92898%26subId3%3Dlmh&partnerpropertyid=5285443&subId1=single&subId2=92898&subId3=ago,0.01,0.10,10.00,Iono’s Kilowattrel,120 HP,Lightning,Pokémon,,Kilowattrel,Stage 1,Iono’s Wattrel,from,Iono’s,Lightning,Fighting,1,False,chibi,Scarlet & Violet,,JTG,sv9,055,159,Rare,"↘ Mar 28, 2025",ionos-kilowattrel-journey-together-jtg-055,True,True,False,
https://pkmncards.com/card/lillies-clefairy-ex-journey-together-jtg-056/,https://pkmncards.com/wp-content/uploads/sv9_en_056_std.jpg,https://partner.tcgplayer.com/c/4950772/1830156/21018?u=https%3A%2F%2Fpartner.tcgplayer.com%2Fc%2F4950772%2F1830156%2F21018%3Fu%3Dhttps%253A%252F%252Fwww.tcgplayer.com%252Fproduct%252F623483%26partnerpropertyid%3D5285443%26subId1%3Dsingle%26subId2%3D92901%26subId3%3Dlmh&partnerpropertyid=5285443&subId1=single&subId2=92901&subId3=ago,0.49,1.34,"9,999.00",Lillie’s Clefairy ex,190 HP,Psychic,Pokémon,,Clefairy,Basic,,,ex,Metal,No Resistance,1,True,5ban Graphics,Scarlet & Violet,,JTG,sv9,056,159,Double Rare,"↘ Mar 28, 2025",lillies-clefairy-ex-journey-together-jtg-056,True,True,False,
https://pkmncards.com/card/alolan-marowak-journey-together-jtg-057/,https://pkmncards.com/wp-content/uploads/sv9_en_057_std.jpg,https://partner.tcgplayer.com/c/4950772/1830156/21018?u=https%3A%2F%2Fpartner.tcgplayer.com%2Fc%2F4950772%2F1830156%2F21018%3Fu%3Dhttps%253A%252F%252Fwww.tcgplayer.com%252Fproduct%252F623484%26partnerpropertyid%3D5285443%26subId1%3Dsingle%26subId2%3D92904%26subId3%3Dlmh&partnerpropertyid=5285443&subId1=single&subId2=92904&subId3=ago,0.01,0.04,2.00,Alolan Marowak,120 HP,Psychic,Pokémon,,Marowak,Stage 1,Cubone,from,Alolan,Darkness,Fighting,2,False,Uta,Scarlet & Violet,,JTG,sv9,057,159,Uncommon,"↘ Mar 28, 2025",alolan-marowak-journey-together-jtg-057,True,True,False,
https://pkmncards.com/card/mr-mime-journey-together-jtg-058/,https://pkmncards.com/wp-content/uploads/sv9_en_058_std.jpg,https://partner.tcgplayer.com/c/4950772/1830156/21018?u=https%3A%2F%2Fpartner.tcgplayer.com%2Fc%2F4950772%2F1830156%2F21018%3Fu%3Dhttps%253A%252F%252Fwww.tcgplayer.com%252Fproduct%252F623485%26partnerpropertyid%3D5285443%26subId1%3Dsingle%26subId2%3D92907%26subId3%3Dlmh&partnerpropertyid=5285443&subId1=single&subId2=92907&subId3=ago,0.01,0.04,2.01,Mr. Mime,90 HP,Psychic,Pokémon,,Mr. Mime,Basic,,,,Darkness,Fighting,1,False,GOTO minori,Scarlet & Violet,,JTG,sv9,058,159,Common,"↘ Mar 28, 2025",mr-mime-journey-together-jtg-058,True,True,False,
https://pkmncards.com/card/shuppet-journey-together-jtg-059/,https://pkmncards.com/wp-content/uploads/sv9_en_059_std.jpg,https://partner.tcgplayer.com/c/4950772/1830156/21018?u=https%3A%2F%2Fpartner.tcgplayer.com%2Fc%2F4950772%2F1830156%2F21018%3Fu%3Dhttps%253A%252F%252Fwww.tcgplayer.com%252Fproduct%252F623486%26partnerpropertyid%3D5285443%26subId1%3Dsingle%26subId2%3D92910%26subId3%3Dlmh&partnerpropertyid=5285443&subId1=single&subId2=92910&subId3=ago,0.01,0.07,1.53,Shuppet,60 HP,Psychic,Pokémon,,Shuppet,Basic,Banette,to,,Darkness,Fighting,1,False,miki kudo,Scarlet & Violet,,JTG,sv9,059,159,Common,"↘ Mar 28, 2025",shuppet-journey-together-jtg-059,True,True,False,
https://pkmncards.com/card/banette-journey-together-jtg-060/,https://pkmncards.com/wp-content/uploads/sv9_en_060_std.jpg,https://partner.tcgplayer.com/c/4950772/1830156/21018?u=https%3A%2F%2Fpartner.tcgplayer.com%2Fc%2F4950772%2F1830156%2F21018%3Fu%3Dhttps%253A%252F%252Fwww.tcgplayer.com%252Fproduct%252F623487%26partnerpropertyid%3D5285443%26subId1%3Dsingle%26subId2%3D92913%26subId3%3Dlmh&partnerpropertyid=5285443&subId1=single&subId2=92913&subId3=ago,0.01,0.05,2.00,Banette,90 HP,Psychic,Pokémon,,Banette,Stage 1,Shuppet,from,,Darkness,Fighting,1,False,Anesaki Dynamic,Scarlet & Violet,,JTG,sv9,060,159,Uncommon,"↘ Mar 28, 2025",banette-journey-together-jtg-060,True,True,False,
https://pkmncards.com/card/beldum-journey-together-jtg-061/,https://pkmncards.com/wp-content/uploads/sv9_en_061_std.jpg,https://partner.tcgplayer.com/c/4950772/1830156/21018?u=https%3A%2F%2Fpartner.tcgplayer.com%2Fc%2F4950772%2F1830156%2F21018%3Fu%3Dhttps%253A%252F%252Fwww.tcgplayer.com%252Fproduct%252F623488%26partnerpropertyid%3D5285443%26subId1%3Dsingle%26subId2%3D92916%26subId3%3Dlmh&partnerpropertyid=5285443&subId1=single&subId2=92916&subId3=ago,0.01,0.04,2.00,Beldum,60 HP,Psychic,Pokémon,,Beldum,Basic,Metang,to,,Darkness,Fighting,1,False,Izucch,Scarlet & Violet,,JTG,sv9,061,159,Common,"↘ Mar 28, 2025",beldum-journey-together-jtg-061,True,True,False,
